"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"2457","Stephen Curry","Golden State Warriors","12/13/16",2016,2,0,0,"missed shot","Jump Shot","3PT Field Goal",41,"New Orleans Pelicans",-9,414,24
"2458","Stephen Curry","Golden State Warriors","12/13/16",2016,1,4,16,"made shot","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,41,8
"2459","Stephen Curry","Golden State Warriors","12/13/16",2016,4,3,14,"made shot","Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-200,19,45
"2460","Stephen Curry","Golden State Warriors","12/13/16",2016,1,2,29,"made shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",6,267,10
"2461","Stephen Curry","Golden State Warriors","12/13/16",2016,4,4,33,"missed shot","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",97,239,44
"2462","Stephen Curry","Golden State Warriors","12/13/16",2016,3,5,18,"missed shot","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",115,111,31
"2463","Stephen Curry","Golden State Warriors","12/13/16",2016,1,5,17,"missed shot","Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",130,8,7
"2464","Stephen Curry","Golden State Warriors","12/13/16",2016,1,11,23,"missed shot","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-165,190,1
"2465","Stephen Curry","Golden State Warriors","12/13/16",2016,3,8,40,"made shot","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",89,249,28
"2466","Stephen Curry","Golden State Warriors","12/13/16",2016,3,2,22,"missed shot","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",150,56,34
"2467","Stephen Curry","Golden State Warriors","3/28/17",2016,2,0,34,"missed shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",-20,254,24
"2468","Stephen Curry","Golden State Warriors","3/21/17",2016,3,6,43,"made shot","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-124,237,30
"2469","Stephen Curry","Golden State Warriors","3/21/17",2016,3,4,48,"missed shot","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-225,41,32
"2470","Stephen Curry","Golden State Warriors","12/7/16",2016,1,3,42,"made shot","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",-165,111,9
"2471","Stephen Curry","Golden State Warriors","3/21/17",2016,1,4,17,"missed shot","Jump Shot","3PT Field Goal",27,"Dallas Mavericks",146,228,8
"2472","Stephen Curry","Golden State Warriors","3/21/17",2016,1,1,15,"made shot","Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-227,2,11
"2473","Stephen Curry","Golden State Warriors","3/21/17",2016,3,0,52,"missed shot","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-201,139,36
"2474","Stephen Curry","Golden State Warriors","3/21/17",2016,1,3,39,"missed shot","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",169,198,9
"2475","Stephen Curry","Golden State Warriors","3/21/17",2016,3,1,15,"made shot","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-135,213,35
"2476","Stephen Curry","Golden State Warriors","3/28/17",2016,4,11,1,"missed shot","Jump Shot","2PT Field Goal",14,"Houston Rockets",61,129,37
"2477","Stephen Curry","Golden State Warriors","3/28/17",2016,1,1,52,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",120,208,11
"2478","Stephen Curry","Golden State Warriors","2/2/17",2016,1,1,25,"missed shot","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,-16,11
"2479","Stephen Curry","Golden State Warriors","2/2/17",2016,2,4,34,"missed shot","Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",84,198,20
"2480","Stephen Curry","Golden State Warriors","2/2/17",2016,4,3,8,"missed shot","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",-191,7,45
"2481","Stephen Curry","Golden State Warriors","2/2/17",2016,3,7,43,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",133,223,29
"2482","Stephen Curry","Golden State Warriors","2/2/17",2016,1,5,40,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-147,208,7
"2483","Stephen Curry","Golden State Warriors","2/2/17",2016,4,3,27,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-202,164,45
"2484","Stephen Curry","Golden State Warriors","2/2/17",2016,1,0,3,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-60,262,12
"2485","Stephen Curry","Golden State Warriors","12/25/16",2016,4,5,31,"missed shot","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",195,159,43
"2486","Stephen Curry","Golden State Warriors","12/7/16",2016,3,2,43,"missed shot","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-160,223,34
"2487","Stephen Curry","Golden State Warriors","2/2/17",2016,3,2,18,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-38,267,34
"2488","Stephen Curry","Golden State Warriors","3/28/17",2016,2,3,56,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",86,234,21
"2489","Stephen Curry","Golden State Warriors","3/28/17",2016,2,4,34,"made shot","Jump Shot","2PT Field Goal",21,"Houston Rockets",-161,144,20
"2490","Stephen Curry","Golden State Warriors","3/28/17",2016,4,10,18,"made shot","Jump Shot","2PT Field Goal",13,"Houston Rockets",135,3,38
"2491","Stephen Curry","Golden State Warriors","3/28/17",2016,4,1,46,"made shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",9,259,47
"2492","Stephen Curry","Golden State Warriors","3/6/17",2016,4,4,10,"made shot","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-233,0,44
"2493","Stephen Curry","Golden State Warriors","3/5/17",2016,3,7,18,"missed shot","Jump Shot","3PT Field Goal",24,"New York Knicks",146,198,29
"2494","Stephen Curry","Golden State Warriors","12/7/16",2016,1,2,28,"missed shot","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-230,3,10
"2495","Stephen Curry","Golden State Warriors","3/5/17",2016,3,0,3,"made shot","Jump Shot","3PT Field Goal",25,"New York Knicks",-137,213,36
"2496","Stephen Curry","Golden State Warriors","3/5/17",2016,2,1,4,"made shot","Jump Shot","3PT Field Goal",24,"New York Knicks",145,203,23
"2497","Stephen Curry","Golden State Warriors","3/5/17",2016,1,7,12,"missed shot","Jump Shot","3PT Field Goal",24,"New York Knicks",-174,174,5
"2498","Stephen Curry","Golden State Warriors","11/21/16",2016,1,7,19,"missed shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-237,2,5
"2499","Stephen Curry","Golden State Warriors","3/5/17",2016,1,10,54,"missed shot","Jump Shot","3PT Field Goal",25,"New York Knicks",186,178,2
"2500","Stephen Curry","Golden State Warriors","3/28/17",2016,4,8,28,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",110,219,40
"2501","Stephen Curry","Golden State Warriors","3/28/17",2016,2,2,31,"missed shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",133,213,22
"2502","Stephen Curry","Golden State Warriors","3/28/17",2016,2,2,54,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",-60,242,22
"2503","Stephen Curry","Golden State Warriors","11/25/16",2016,3,3,20,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",205,129,33
"2504","Stephen Curry","Golden State Warriors","1/8/17",2016,1,3,30,"made shot","Jump Shot","2PT Field Goal",16,"Sacramento Kings",168,-1,9
"2505","Stephen Curry","Golden State Warriors","12/7/16",2016,1,8,28,"missed shot","Jump Shot","3PT Field Goal",32,"Los Angeles Clippers",-47,321,4
"2506","Stephen Curry","Golden State Warriors","12/7/16",2016,4,2,56,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-94,247,46
"2507","Stephen Curry","Golden State Warriors","12/7/16",2016,3,8,56,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",240,3,28
"2508","Stephen Curry","Golden State Warriors","12/7/16",2016,3,0,38,"missed shot","Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",-1,116,36
"2509","Stephen Curry","Golden State Warriors","12/25/16",2016,1,2,7,"missed shot","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-238,115,10
"2510","Stephen Curry","Golden State Warriors","2/8/17",2016,2,3,21,"missed shot","Jump Shot","2PT Field Goal",15,"Chicago Bulls",0,154,21
"2511","Stephen Curry","Golden State Warriors","11/25/16",2016,4,6,58,"made shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",5,246,42
"2512","Stephen Curry","Golden State Warriors","11/25/16",2016,2,1,46,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",158,187,23
"2513","Stephen Curry","Golden State Warriors","11/25/16",2016,1,5,36,"made shot","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-237,1,7
"2514","Stephen Curry","Golden State Warriors","11/25/16",2016,2,5,57,"missed shot","Jump Shot","2PT Field Goal",21,"Los Angeles Lakers",147,153,19
"2515","Stephen Curry","Golden State Warriors","11/25/16",2016,1,11,43,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",150,192,1
"2516","Stephen Curry","Golden State Warriors","11/25/16",2016,3,1,59,"made shot","Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",122,241,35
"2517","Stephen Curry","Golden State Warriors","11/25/16",2016,1,2,48,"made shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-131,214,10
"2518","Stephen Curry","Golden State Warriors","11/25/16",2016,1,1,33,"missed shot","Jump Shot","3PT Field Goal",31,"Los Angeles Lakers",-95,305,11
"2519","Stephen Curry","Golden State Warriors","12/25/16",2016,3,9,36,"made shot","Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",19,51,27
"2520","Stephen Curry","Golden State Warriors","12/25/16",2016,2,0,0,"missed shot","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-233,120,24
"2521","Stephen Curry","Golden State Warriors","12/25/16",2016,2,4,15,"made shot","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-240,2,20
"2522","Stephen Curry","Golden State Warriors","12/25/16",2016,3,8,43,"missed shot","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",138,213,28
"2523","Stephen Curry","Golden State Warriors","12/8/16",2016,3,0,25,"missed shot","Jump Shot","3PT Field Goal",23,"Utah Jazz",232,13,36
"2524","Stephen Curry","Golden State Warriors","12/8/16",2016,1,1,54,"missed shot","Jump Shot","3PT Field Goal",24,"Utah Jazz",220,115,11
"2525","Stephen Curry","Golden State Warriors","12/8/16",2016,1,2,39,"missed shot","Jump Shot","3PT Field Goal",23,"Utah Jazz",-73,228,10
"2526","Stephen Curry","Golden State Warriors","12/8/16",2016,1,9,25,"made shot","Jump Shot","3PT Field Goal",25,"Utah Jazz",115,223,3
"2527","Stephen Curry","Golden State Warriors","1/8/17",2016,4,4,1,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-168,178,44
"2528","Stephen Curry","Golden State Warriors","1/8/17",2016,2,7,6,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",48,237,17
"2529","Stephen Curry","Golden State Warriors","1/8/17",2016,3,3,52,"made shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",137,223,33
"2530","Stephen Curry","Golden State Warriors","1/8/17",2016,4,7,15,"missed shot","Jump Shot","2PT Field Goal",17,"Sacramento Kings",-78,156,41
"2531","Stephen Curry","Golden State Warriors","1/8/17",2016,3,2,31,"missed shot","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,18,34
"2532","Stephen Curry","Golden State Warriors","1/8/17",2016,4,4,23,"made shot","Jump Shot","2PT Field Goal",22,"Sacramento Kings",16,222,44
"2533","Stephen Curry","Golden State Warriors","1/8/17",2016,4,1,52,"made shot","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-225,11,47
"2534","Stephen Curry","Golden State Warriors","1/8/17",2016,4,1,37,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",2,257,47
"2535","Stephen Curry","Golden State Warriors","1/8/17",2016,1,8,38,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-140,219,4
"2536","Stephen Curry","Golden State Warriors","1/8/17",2016,1,7,47,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",204,156,5
"2537","Stephen Curry","Golden State Warriors","1/8/17",2016,1,6,38,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-205,144,6
"2538","Stephen Curry","Golden State Warriors","1/8/17",2016,1,1,2,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",235,7,11
"2539","Stephen Curry","Golden State Warriors","1/8/17",2016,1,0,2,"missed shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",176,38,12
"2540","Stephen Curry","Golden State Warriors","2/27/17",2016,3,0,52,"missed shot","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-232,-21,36
"2541","Stephen Curry","Golden State Warriors","2/27/17",2016,4,5,19,"missed shot","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-138,228,43
"2542","Stephen Curry","Golden State Warriors","2/27/17",2016,2,2,30,"missed shot","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-135,219,22
"2543","Stephen Curry","Golden State Warriors","12/8/16",2016,3,2,59,"missed shot","Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,3,34
"2544","Stephen Curry","Golden State Warriors","12/8/16",2016,3,5,28,"missed shot","Jump Shot","2PT Field Goal",20,"Utah Jazz",-91,185,31
"2545","Stephen Curry","Golden State Warriors","12/8/16",2016,2,0,1,"missed shot","Jump Shot","3PT Field Goal",28,"Utah Jazz",194,208,24
"2546","Stephen Curry","Golden State Warriors","12/8/16",2016,1,8,27,"made shot","Jump Shot","3PT Field Goal",23,"Utah Jazz",232,21,4
"2547","Stephen Curry","Golden State Warriors","12/8/16",2016,1,6,29,"made shot","Jump Shot","2PT Field Goal",23,"Utah Jazz",-217,90,6
"2548","Stephen Curry","Golden State Warriors","12/20/16",2016,3,10,45,"missed shot","Jump Shot","3PT Field Goal",25,"Utah Jazz",73,247,26
"2549","Stephen Curry","Golden State Warriors","1/20/17",2016,1,11,25,"missed shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",10,264,1
"2550","Stephen Curry","Golden State Warriors","2/8/17",2016,1,9,29,"made shot","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-232,7,3
"2551","Stephen Curry","Golden State Warriors","2/8/17",2016,1,3,12,"missed shot","Jump Shot","3PT Field Goal",29,"Chicago Bulls",43,296,9
"2552","Stephen Curry","Golden State Warriors","2/8/17",2016,1,8,21,"missed shot","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-110,232,4
"2553","Stephen Curry","Golden State Warriors","2/8/17",2016,3,9,36,"missed shot","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-9,252,27
"2554","Stephen Curry","Golden State Warriors","2/8/17",2016,1,6,57,"missed shot","Jump Shot","2PT Field Goal",7,"Chicago Bulls",-69,19,6
"2555","Stephen Curry","Golden State Warriors","1/20/17",2016,1,1,58,"missed shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",-187,178,11
"2556","Stephen Curry","Golden State Warriors","3/6/17",2016,3,9,39,"made shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-219,134,27
"2557","Stephen Curry","Golden State Warriors","1/2/17",2016,3,2,10,"missed shot","Jump Shot","3PT Field Goal",29,"Denver Nuggets",27,298,34
"2558","Stephen Curry","Golden State Warriors","1/2/17",2016,3,8,35,"missed shot","Jump Shot","2PT Field Goal",19,"Denver Nuggets",140,134,28
"2559","Stephen Curry","Golden State Warriors","11/3/16",2016,1,6,3,"missed shot","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-227,126,6
"2560","Stephen Curry","Golden State Warriors","11/3/16",2016,3,2,27,"missed shot","Jump Shot","3PT Field Goal",31,"Oklahoma City Thunder",-7,313,34
"2561","Stephen Curry","Golden State Warriors","11/3/16",2016,2,6,48,"missed shot","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",82,244,18
"2562","Stephen Curry","Golden State Warriors","11/3/16",2016,1,8,34,"missed shot","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",151,200,4
"2563","Stephen Curry","Golden State Warriors","11/3/16",2016,1,4,16,"missed shot","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",17,26,8
"2564","Stephen Curry","Golden State Warriors","12/20/16",2016,3,0,3,"missed shot","Jump Shot","3PT Field Goal",26,"Utah Jazz",99,242,36
"2565","Stephen Curry","Golden State Warriors","12/20/16",2016,1,8,13,"missed shot","Jump Shot","2PT Field Goal",19,"Utah Jazz",127,149,4
"2566","Stephen Curry","Golden State Warriors","12/20/16",2016,1,7,45,"missed shot","Jump Shot","3PT Field Goal",23,"Utah Jazz",230,2,5
"2567","Stephen Curry","Golden State Warriors","12/20/16",2016,1,2,51,"missed shot","Jump Shot","3PT Field Goal",26,"Utah Jazz",-127,232,10
"2568","Stephen Curry","Golden State Warriors","12/20/16",2016,1,0,38,"missed shot","Jump Shot","2PT Field Goal",18,"Utah Jazz",-63,178,12
"2569","Stephen Curry","Golden State Warriors","12/20/16",2016,3,7,30,"missed shot","Jump Shot","3PT Field Goal",24,"Utah Jazz",-199,144,29
"2570","Stephen Curry","Golden State Warriors","1/2/17",2016,2,3,6,"missed shot","Jump Shot","3PT Field Goal",27,"Denver Nuggets",-53,273,21
"2571","Stephen Curry","Golden State Warriors","1/20/17",2016,3,5,58,"made shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",132,203,31
"2572","Stephen Curry","Golden State Warriors","11/16/16",2016,2,4,39,"made shot","Jump Shot","3PT Field Goal",24,"Toronto Raptors",192,156,20
"2573","Stephen Curry","Golden State Warriors","11/16/16",2016,3,1,4,"made shot","Jump Shot","3PT Field Goal",26,"Toronto Raptors",168,205,35
"2574","Stephen Curry","Golden State Warriors","11/16/16",2016,1,10,29,"missed shot","Jump Shot","3PT Field Goal",25,"Toronto Raptors",207,151,2
"2575","Stephen Curry","Golden State Warriors","11/16/16",2016,3,0,34,"made shot","Jump Shot","3PT Field Goal",25,"Toronto Raptors",143,208,36
"2576","Stephen Curry","Golden State Warriors","11/16/16",2016,3,3,12,"missed shot","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-147,219,33
"2577","Stephen Curry","Golden State Warriors","11/16/16",2016,4,5,49,"missed shot","Jump Shot","2PT Field Goal",17,"Toronto Raptors",155,82,43
"2578","Stephen Curry","Golden State Warriors","11/16/16",2016,2,1,45,"missed shot","Jump Shot","3PT Field Goal",25,"Toronto Raptors",150,203,23
"2579","Stephen Curry","Golden State Warriors","11/21/16",2016,2,0,10,"made shot","Jump Shot","3PT Field Goal",25,"Indiana Pacers",215,139,24
"2580","Stephen Curry","Golden State Warriors","11/21/16",2016,1,11,11,"missed shot","Jump Shot","2PT Field Goal",19,"Indiana Pacers",-4,198,1
"2581","Stephen Curry","Golden State Warriors","11/21/16",2016,3,5,55,"made shot","Jump Shot","2PT Field Goal",21,"Indiana Pacers",-99,190,31
"2582","Stephen Curry","Golden State Warriors","11/21/16",2016,3,3,2,"missed shot","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-6,262,33
"2583","Stephen Curry","Golden State Warriors","11/21/16",2016,2,5,32,"missed shot","Jump Shot","3PT Field Goal",24,"Indiana Pacers",209,134,19
"2584","Stephen Curry","Golden State Warriors","1/2/17",2016,3,5,25,"missed shot","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-9,264,31
"2585","Stephen Curry","Golden State Warriors","1/20/17",2016,4,3,20,"made shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,36,45
"2586","Stephen Curry","Golden State Warriors","1/20/17",2016,3,0,1,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",204,141,36
"2587","Stephen Curry","Golden State Warriors","1/20/17",2016,3,9,22,"missed shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",-176,203,27
"2588","Stephen Curry","Golden State Warriors","1/20/17",2016,3,6,14,"made shot","Jump Shot","3PT Field Goal",28,"Houston Rockets",14,283,30
"2589","Stephen Curry","Golden State Warriors","1/20/17",2016,3,1,25,"missed shot","Jump Shot","3PT Field Goal",27,"Houston Rockets",7,273,35
